race_number,Driver,starting_position,finishing_position,race_time,strategy,pit_laps,overtakes,number_of_laps_completed,lap_times
0,pierre-gasly,7,10,5378.973999837988,"['hard', 'soft', 'hard']","[34, 55]",6,66,"[np.float64(86.89034300637249), np.float64(80.87193797149031), np.float64(80.97821734194036), np.float64(80.39833354122922), np.float64(80.62619934007957), np.float64(80.59591547566554), np.float64(80.84155667296271), np.float64(79.94497847519322), np.float64(80.55904213962877), np.float64(79.92355330076161), np.float64(80.47551302970359), np.float64(80.3584869090342), np.float64(80.87378931559171), np.float64(80.35029623228928), np.float64(80.37788427120788), np.float64(80.45479538739029), np.float64(80.1312612568166), np.float64(81.1892330221105), np.float64(80.0988889734483), np.float64(81.02488324020136), np.float64(80.49085370757756), np.float64(81.68011125488052), np.float64(81.3336296818763), np.float64(80.98961666377635), np.float64(80.55505661012354), np.float64(81.56247134384543), np.float64(80.3393301119042), np.float64(81.02610841176102), np.float64(80.61784540273078), np.float64(81.51683936029701), np.float64(82.00151347024102), np.float64(81.66733953691143), np.float64(81.58538518293359), np.float64(82.39742323382947), np.float64(105.12577728514437), np.float64(75.95991399663347), np.float64(76.88642269705697), np.float64(77.2743291743706), np.float64(76.38034258674129), np.float64(76.10257677024414), np.float64(77.57244951443008), np.float64(78.2822078633375), np.float64(76.80548215382873), np.float64(78.63497746315913), np.float64(78.67908806884702), np.float64(79.28146566894661), np.float64(76.80110896506956), np.float64(77.71687031968298), np.float64(77.37905560464623), np.float64(78.5225374750328), np.float64(78.05410051854918), np.float64(77.76786665182073), np.float64(78.00699300152591), np.float64(79.36338423780889), np.float64(79.93969881575721), np.float64(101.6521285242831), np.float64(76.96334136081113), np.float64(77.01497750795933), np.float64(77.40255636981907), np.float64(77.9187321134115), np.float64(77.29999569437227), np.float64(77.04224823694089), np.float64(77.51248066448912), np.float64(78.09293006462471), np.float64(78.05882483670324), np.float64(78.04682569624833)]"
0,carlos-sainz-jr,6,12,5379.426476024263,"['hard', 'soft', 'medium']","[32, 53]",5,66,"[np.float64(84.8348869426101), np.float64(80.58770075532287), np.float64(79.79894157817904), np.float64(81.12124470435995), np.float64(80.70882101700276), np.float64(80.80195444282742), np.float64(81.53656732012597), np.float64(80.18335180672823), np.float64(79.85715931082977), np.float64(80.3661073018929), np.float64(79.80152667916374), np.float64(81.12958354735898), np.float64(79.62093139585355), np.float64(80.74442937959314), np.float64(80.32521226868225), np.float64(80.29260764238379), np.float64(80.4390825391228), np.float64(81.0724334687652), np.float64(80.11583280359116), np.float64(80.7456457805299), np.float64(80.04855586984354), np.float64(80.27251768673992), np.float64(80.4976734654629), np.float64(80.91450003668582), np.float64(80.76555812945851), np.float64(79.82675161157736), np.float64(79.99158505986443), np.float64(80.11699734140869), np.float64(81.24768274996305), np.float64(81.10833318543752), np.float64(81.9336313021504), np.float64(81.5966599405672), np.float64(104.65495200236377), np.float64(77.24054649541901), np.float64(76.81604701528038), np.float64(76.54743013855968), np.float64(76.1904209801383), np.float64(76.9840774974159), np.float64(76.16564840232432), np.float64(76.54103384963342), np.float64(76.87865764554078), np.float64(78.29824715407453), np.float64(77.09606171998726), np.float64(77.8859552545102), np.float64(77.81200876609417), np.float64(76.64145301464005), np.float64(77.66174937407597), np.float64(77.36449585334732), np.float64(77.9628419140807), np.float64(78.29063524648659), np.float64(78.31335647377878), np.float64(77.94713658268034), np.float64(78.19718560000473), np.float64(102.3030092843976), np.float64(75.91937164653098), np.float64(75.72824949541491), np.float64(77.38705066398856), np.float64(76.78425996083041), np.float64(77.20451285550423), np.float64(77.36501529441568), np.float64(77.2264412428285), np.float64(77.0834250382639), np.float64(77.33534462385381), np.float64(77.57509765355994), np.float64(77.70616800830899), np.float64(77.69496612597662)]"
0,sergio-perez,9,13,5386.873909397366,"['hard', 'soft', 'hard']","[32, 53]",5,66,"[np.float64(85.854681328768), np.float64(81.31704540684703), np.float64(80.98650529767826), np.float64(81.28457156941732), np.float64(80.94808014776146), np.float64(80.15560060292934), np.float64(81.2508600591063), np.float64(80.26656359689929), np.float64(80.82928977305889), np.float64(80.67955610274062), np.float64(79.93903371947765), np.float64(80.3179808578738), np.float64(80.07168271863434), np.float64(81.1357217715375), np.float64(80.72835716245025), np.float64(80.46648438118513), np.float64(80.99943060021575), np.float64(81.1153269463244), np.float64(81.10492259025327), np.float64(81.65418602951212), np.float64(80.16680207093985), np.float64(82.238071840276), np.float64(81.80332175520907), np.float64(82.0004735325837), np.float64(81.30792755704134), np.float64(81.170666583683), np.float64(81.75551297611584), np.float64(81.27188595311057), np.float64(81.28358615607198), np.float64(81.77991905497421), np.float64(82.4957722400988), np.float64(81.3792072468924), np.float64(103.65384577015321), np.float64(76.84659130616613), np.float64(76.26246695704579), np.float64(76.72393409140211), np.float64(77.6333788456835), np.float64(76.66431848733458), np.float64(76.7366491813098), np.float64(78.44027993937055), np.float64(77.39677660022302), np.float64(76.86530309038687), np.float64(78.05820729390234), np.float64(77.18787574138166), np.float64(78.29225364583449), np.float64(78.6691620083681), np.float64(77.77264495308293), np.float64(78.07231453851101), np.float64(78.15578256624697), np.float64(78.65947718233448), np.float64(79.22096678077446), np.float64(79.57183653189082), np.float64(79.80009783231985), np.float64(101.84778206071798), np.float64(78.66720178360717), np.float64(77.96859182909652), np.float64(77.07012373783562), np.float64(77.06480069265909), np.float64(78.1958571581617), np.float64(78.06111214080178), np.float64(77.49375439742715), np.float64(77.81621212694658), np.float64(77.13660943082665), np.float64(77.11606834148596), np.float64(77.70818223108783), np.float64(78.14976320837548)]"
0,valtteri-bottas,12,14,5400.56862921763,"['medium', 'medium', 'medium']","[19, 42]",7,66,"[np.float64(85.93760955047927), np.float64(81.05070773733077), np.float64(80.48740657873063), np.float64(81.59402088764476), np.float64(80.23748925163632), np.float64(80.83255734558264), np.float64(80.11688324545133), np.float64(81.1877003739236), np.float64(79.24793532927303), np.float64(80.15838109383753), np.float64(80.70520314830172), np.float64(80.77439383613464), np.float64(80.0631732075622), np.float64(80.63634778911589), np.float64(80.71039673397826), np.float64(80.33124640896794), np.float64(80.61150982219489), np.float64(81.63972753764006), np.float64(81.10521447898643), np.float64(104.5421053938241), np.float64(80.3346445071205), np.float64(80.75774280496044), np.float64(78.3241386921421), np.float64(78.71356479200868), np.float64(79.25564335790459), np.float64(79.28617684336538), np.float64(78.50190472983981), np.float64(78.98884613459224), np.float64(79.30480585205649), np.float64(78.8744540726745), np.float64(79.29142113764546), np.float64(79.8500482343277), np.float64(78.90788440506645), np.float64(78.76868169356624), np.float64(79.28962451511431), np.float64(80.19694842450517), np.float64(80.18946367956089), np.float64(80.1390073811877), np.float64(79.46917672896524), np.float64(81.03642329210699), np.float64(80.3782485299482), np.float64(80.48726710446086), np.float64(102.80451819630709), np.float64(78.15315097252896), np.float64(78.36399557036613), np.float64(77.91376430987539), np.float64(78.32919005705125), np.float64(78.1232161942942), np.float64(77.10898242349228), np.float64(77.10953269465661), np.float64(78.38002772399926), np.float64(77.23937366620929), np.float64(77.27688735543651), np.float64(78.26111856816091), np.float64(78.55773874490914), np.float64(78.01033088148966), np.float64(78.48554128484335), np.float64(78.85076505960157), np.float64(78.02627029141776), np.float64(79.12542096626964), np.float64(79.43641996217083), np.float64(78.74009666957599), np.float64(78.36855210837051), np.float64(78.9659551623952), np.float64(79.58350338126994), np.float64(79.39151909526059)]"
0,kevin-magnussen,16,14,5405.45570695095,"['hard', 'soft', 'hard']","[28, 48]",10,66,"[np.float64(87.07235739481823), np.float64(81.97385389539242), np.float64(82.40447743641047), np.float64(81.07120692002128), np.float64(81.32071794873973), np.float64(81.17093792900388), np.float64(81.74665742192352), np.float64(81.39291688771806), np.float64(81.60461204532116), np.float64(80.98862395156833), np.float64(81.58734665287453), np.float64(81.89012934106128), np.float64(81.12951828523893), np.float64(80.67491119513602), np.float64(81.25065368156613), np.float64(82.09084380302512), np.float64(82.19650013092917), np.float64(82.18325501400805), np.float64(80.97629370358364), np.float64(81.17234615405737), np.float64(81.56633276723825), np.float64(82.33397342783114), np.float64(82.05111819413801), np.float64(81.06495575698276), np.float64(81.4484945471932), np.float64(81.92586482870774), np.float64(82.06974503396609), np.float64(81.28551192357556), np.float64(104.37781814934262), np.float64(77.42108476412918), np.float64(77.8808426145597), np.float64(78.43870456372787), np.float64(77.8060212588395), np.float64(77.7293967871088), np.float64(77.38987899298095), np.float64(78.60415839422336), np.float64(79.89474417325968), np.float64(79.54274339811762), np.float64(79.16411327728972), np.float64(78.4676728205478), np.float64(79.63926456610719), np.float64(79.44353190058544), np.float64(79.64228416362917), np.float64(79.56166476895795), np.float64(79.51350048074377), np.float64(80.36396039660819), np.float64(80.29660456340542), np.float64(81.51630774826853), np.float64(102.47652044531142), np.float64(79.69424655866382), np.float64(79.72953946850768), np.float64(78.90175160517396), np.float64(78.90741262946048), np.float64(79.54788833175928), np.float64(78.61043869514016), np.float64(79.29722525480693), np.float64(79.22274390312351), np.float64(78.28836762148026), np.float64(79.013866896181), np.float64(78.93163939459451), np.float64(78.67245282367003), np.float64(78.17393451977111), np.float64(78.50271630534806), np.float64(79.4901396581295), np.float64(79.08054894686609), np.float64(79.06830187518871)]"
0,guanyu-zhou,15,15,5430.6373741742755,"['medium', 'medium', 'hard']","[20, 43]",6,66,"[np.float64(84.87783585101934), np.float64(81.69347281146648), np.float64(80.9547191234107), np.float64(81.59722869300383), np.float64(81.00212716078627), np.float64(80.52882737890977), np.float64(81.38009608513592), np.float64(80.70114581189087), np.float64(81.18464087624542), np.float64(80.82712632536416), np.float64(80.98846154554978), np.float64(81.13767464802118), np.float64(80.39359841409606), np.float64(81.61424666925535), np.float64(80.80431578266352), np.float64(80.9323986010468), np.float64(80.6459350150508), np.float64(81.44643140198724), np.float64(81.9499516653722), np.float64(81.23309889061866), np.float64(105.35023298117582), np.float64(79.20714285601048), np.float64(79.4704411550023), np.float64(80.36175419983596), np.float64(79.83382301570532), np.float64(79.81746411804689), np.float64(79.77683758833513), np.float64(78.07252126044551), np.float64(78.8467952685849), np.float64(79.94374045327282), np.float64(79.26247604478803), np.float64(79.93555501352976), np.float64(79.25434275423541), np.float64(80.35180826165586), np.float64(79.18667151695672), np.float64(80.40089810023791), np.float64(79.65831080403326), np.float64(80.24914599027755), np.float64(80.50989600325015), np.float64(80.16612387753067), np.float64(80.07586697773124), np.float64(81.05892405670497), np.float64(80.87614154542602), np.float64(104.56736504736067), np.float64(79.23139017253433), np.float64(79.19638167460037), np.float64(79.3155668487219), np.float64(79.42578889090235), np.float64(78.45684476558586), np.float64(78.47385042413401), np.float64(78.30928210098801), np.float64(79.22843709100104), np.float64(78.55322834022105), np.float64(79.0304968283956), np.float64(78.89818505596797), np.float64(78.90087166157458), np.float64(79.2684297294573), np.float64(79.34119718969454), np.float64(78.90314845191973), np.float64(79.10417233025387), np.float64(79.51379656883677), np.float64(79.40400222965768), np.float64(79.55663289251628), np.float64(78.50542366937832), np.float64(78.60776298429144), np.float64(78.88649668514505)]"
0,alexander-albon,19,16,5447.65546561263,"['medium', 'medium', 'hard']","[22, 42]",4,66,"[np.float64(86.53185169568083), np.float64(81.9775560393774), np.float64(82.12823533741658), np.float64(81.13800055768766), np.float64(81.4563153916959), np.float64(80.98979348104575), np.float64(81.14325210009144), np.float64(80.98062278035161), np.float64(81.632103416048), np.float64(81.43544849420684), np.float64(81.0905634759999), np.float64(82.06723731573705), np.float64(81.1252394529979), np.float64(81.06855954730386), np.float64(81.71589300659222), np.float64(81.317487449963), np.float64(81.91819468450879), np.float64(82.4151616797675), np.float64(81.31230958849413), np.float64(81.69075474081032), np.float64(82.10837608571688), np.float64(83.435848096982), np.float64(106.1477065353091), np.float64(80.26433541765755), np.float64(80.33991441006901), np.float64(80.05109311883368), np.float64(81.6069179870426), np.float64(79.02129280719309), np.float64(79.64888929266277), np.float64(80.2425225103213), np.float64(79.4678987351515), np.float64(79.5708190725108), np.float64(79.6585961198192), np.float64(79.78006271116386), np.float64(80.6956699619887), np.float64(80.40756181451512), np.float64(79.75139233637316), np.float64(80.17406305059816), np.float64(80.4240280508867), np.float64(81.51703366321367), np.float64(80.76449588374463), np.float64(80.56300551128237), np.float64(103.39228581212758), np.float64(79.0543559663738), np.float64(79.56853112540297), np.float64(79.95177447668677), np.float64(79.45191281142087), np.float64(80.12765602571508), np.float64(80.20661271322575), np.float64(80.06158427531788), np.float64(79.26293072665065), np.float64(79.21952188421966), np.float64(79.70239957024404), np.float64(80.01515684325695), np.float64(79.58817986882259), np.float64(79.59924148920717), np.float64(79.99102500592564), np.float64(79.81738319721994), np.float64(79.42258712654201), np.float64(78.69799095338824), np.float64(80.24577686473243), np.float64(80.3452404942651), np.float64(79.80909568184829), np.float64(79.96737257770494), np.float64(80.24446844174503), np.float64(79.51435969955432)]"
0,yuki-tsunoda,17,18,5452.112322105729,"['hard', 'soft', 'medium']","[33, 53]",3,66,"[np.float64(87.19605515624737), np.float64(81.82070656266666), np.float64(82.06405800136918), np.float64(80.91773287021188), np.float64(80.88755012883972), np.float64(80.87284968618204), np.float64(81.56897286881457), np.float64(81.20440470146008), np.float64(80.89522695046234), np.float64(81.37536018877347), np.float64(80.86509589964757), np.float64(81.31520173263404), np.float64(81.44140968978154), np.float64(81.22390162667678), np.float64(81.29491746678808), np.float64(80.67347597810549), np.float64(81.70020556845286), np.float64(82.29541619174621), np.float64(82.146140947501), np.float64(80.8415118029698), np.float64(81.99357830398193), np.float64(82.2851605853299), np.float64(81.2987870776588), np.float64(81.68616279305895), np.float64(81.85589895759755), np.float64(82.19678266343149), np.float64(81.85462952596383), np.float64(83.22494029994013), np.float64(82.25816959878831), np.float64(82.12202054625752), np.float64(83.76805980372463), np.float64(83.17955167124272), np.float64(83.04368417918242), np.float64(106.34507079545016), np.float64(77.69669410228771), np.float64(78.34222638188128), np.float64(78.31636095470351), np.float64(78.02766293154265), np.float64(77.74889843047063), np.float64(77.688310862315), np.float64(77.34258795045508), np.float64(78.44287768379583), np.float64(78.53119650328976), np.float64(78.03109528398032), np.float64(78.73780693881827), np.float64(79.06420032449498), np.float64(79.41447561656746), np.float64(79.9134509437318), np.float64(79.80869992973825), np.float64(79.6831459534861), np.float64(79.60712937244925), np.float64(80.14091992803539), np.float64(80.49804631224983), np.float64(103.46690906312293), np.float64(77.95111140862109), np.float64(77.08934144878108), np.float64(78.15216051794016), np.float64(77.13698401815142), np.float64(78.46436112001999), np.float64(77.22180491435657), np.float64(78.23942940416919), np.float64(78.40574601476784), np.float64(78.39945500928778), np.float64(78.35110769721834), np.float64(78.24700868829396), np.float64(78.05642194652522)]"
0,daniel-ricciardo,18,19,5455.605434788564,"['hard', 'medium', 'medium']","[31, 52]",1,66,"[np.float64(87.58540789330138), np.float64(81.84848517275508), np.float64(82.24070860441961), np.float64(81.7383486194297), np.float64(81.70868837919075), np.float64(81.99403958227839), np.float64(80.96626340885568), np.float64(81.67722421068416), np.float64(82.05884450905522), np.float64(81.78533937920807), np.float64(81.85046411553803), np.float64(81.6139844542039), np.float64(82.1683651005828), np.float64(81.46506162631968), np.float64(82.21922718136824), np.float64(81.47347848200346), np.float64(81.18999924677006), np.float64(81.90094809128976), np.float64(82.30169340562868), np.float64(82.29115829907157), np.float64(82.28888505118107), np.float64(82.40137584211058), np.float64(82.40860600478698), np.float64(82.33601403517116), np.float64(82.00291424475309), np.float64(81.7341771134816), np.float64(82.8167910536603), np.float64(81.79415267548417), np.float64(81.67192381571859), np.float64(81.65023241694135), np.float64(82.17418398062034), np.float64(105.01852608993612), np.float64(78.78745104060155), np.float64(78.21794903238231), np.float64(79.17017350203966), np.float64(79.43937354806026), np.float64(78.62140425561368), np.float64(78.3655731062298), np.float64(79.40596034608801), np.float64(78.5734823627397), np.float64(79.28324957672683), np.float64(78.42812114000833), np.float64(79.5418295766605), np.float64(79.11965211371226), np.float64(80.35186695265372), np.float64(79.51427604517316), np.float64(80.51201543205588), np.float64(80.05628861914805), np.float64(80.0154787042335), np.float64(80.80383630728244), np.float64(80.1279190461911), np.float64(79.75733688942078), np.float64(103.09431073552201), np.float64(78.73335394541581), np.float64(77.47675563270036), np.float64(78.45020498572585), np.float64(78.0354185245449), np.float64(77.60772863925055), np.float64(78.5486146036759), np.float64(78.14837219546447), np.float64(77.46546445640612), np.float64(78.54933092352559), np.float64(78.6813841541793), np.float64(78.7942573629051), np.float64(78.49833336551083), np.float64(77.95235699357343)]"
0,logan-sargeant,20,20,5478.174954717453,"['medium', 'hard', 'soft']","[20, 54]",2,66,"[np.float64(86.68223552285443), np.float64(81.98772824237295), np.float64(81.97175890224885), np.float64(81.66474020979737), np.float64(81.8768260469), np.float64(81.87258553613468), np.float64(81.99742988672152), np.float64(81.42207146747877), np.float64(81.34922331500725), np.float64(81.70997821303902), np.float64(81.57181047720562), np.float64(81.93088168969928), np.float64(81.97592468963676), np.float64(81.67995155384814), np.float64(81.82528254503504), np.float64(82.70771766908328), np.float64(82.05155326186429), np.float64(82.69493746558254), np.float64(82.03683943274267), np.float64(82.20197953887492), np.float64(104.95227357562013), np.float64(81.48916163466785), np.float64(80.29263867581051), np.float64(81.49733840302177), np.float64(81.10392002685083), np.float64(81.66879738342712), np.float64(80.60555646192536), np.float64(81.57884714053176), np.float64(81.4083777674287), np.float64(81.76186200233137), np.float64(80.99555822908016), np.float64(80.37669659273737), np.float64(80.22762440499288), np.float64(81.22801670821386), np.float64(81.20492550834975), np.float64(81.268500210429), np.float64(80.1086721875949), np.float64(80.40705227452055), np.float64(81.1780158675278), np.float64(80.71941661433685), np.float64(81.67809598833226), np.float64(81.07293944180184), np.float64(81.33871538791709), np.float64(82.25874150651939), np.float64(82.16172732252204), np.float64(81.5720753575728), np.float64(80.96232271001561), np.float64(82.26633134003643), np.float64(82.14866375026267), np.float64(80.91546540259769), np.float64(81.81641821610253), np.float64(81.17471358199907), np.float64(81.74296942622414), np.float64(82.66518628178873), np.float64(104.03687537031075), np.float64(77.08006938580795), np.float64(76.59498855384324), np.float64(77.10305834278279), np.float64(76.84013768076653), np.float64(77.8650679365169), np.float64(78.13750675792545), np.float64(78.19451314291564), np.float64(77.57965873586622), np.float64(77.65748690546563), np.float64(78.30155464258056), np.float64(77.67909556567973)]"
1,max-verstappen,2,1,5263.965964454745,"['hard', 'medium', 'soft']","[33, 54]",6,66,"[np.float64(85.5752370101515), np.float64(82.05781884491094), np.float64(80.12635020828594), np.float64(81.25935986214334), np.float64(80.39466351264626), np.float64(79.71102645642186), np.float64(80.331235075213), np.float64(78.41446805984552), np.float64(78.48640254766885), np.float64(80.4840540017661), np.float64(79.77244855107251), np.float64(79.98870495148263), np.float64(80.30515094060057), np.float64(80.07062931564843), np.float64(81.8358366258751), np.float64(81.79405963240733), np.float64(82.14090708274098), np.float64(80.9639989963447), np.float64(79.53927495708363), np.float64(78.53514381038849), np.float64(79.07895099085353), np.float64(79.00699333442098), np.float64(79.5552828725784), np.float64(78.93695858269864), np.float64(78.93839308185228), np.float64(79.67949965090816), np.float64(78.92239447543051), np.float64(79.92949455572315), np.float64(79.40767526743348), np.float64(80.7038493475182), np.float64(79.8810657093619), np.float64(80.14692763934099), np.float64(80.03824208681041), np.float64(102.99610195133725), np.float64(77.90313624945095), np.float64(77.59313545707595), np.float64(77.51906828652595), np.float64(77.3740813629272), np.float64(77.561167742872), np.float64(76.83169005402975), np.float64(77.2755124155561), np.float64(77.00392825896635), np.float64(76.80500457089877), np.float64(76.74222925025688), np.float64(77.97049633409178), np.float64(77.28423749914145), np.float64(78.18901030887469), np.float64(78.1820743538677), np.float64(78.20622502845424), np.float64(78.07083574677242), np.float64(77.6405954264509), np.float64(78.24564957339739), np.float64(78.5649327915445), np.float64(79.1558365663211), np.float64(101.62266747918959), np.float64(75.69595681012159), np.float64(75.11661088589686), np.float64(75.27474931621414), np.float64(74.46864483807158), np.float64(75.44991839759933), np.float64(75.32100606670987), np.float64(75.69672859466806), np.float64(75.39098963103827), np.float64(75.51531641062736), np.float64(75.55193512677364), np.float64(76.2281823723208)]"
1,lando-norris,1,2,5283.745997878679,"['hard', 'soft', 'hard']","[30, 50]",5,66,"[np.float64(85.62911650022717), np.float64(82.22171703478284), np.float64(82.24258874066254), np.float64(81.71042191790774), np.float64(82.27389386097357), np.float64(82.41461924577271), np.float64(82.27667690751937), np.float64(82.68935333669002), np.float64(82.36195497037873), np.float64(82.4378020193795), np.float64(81.47909441013759), np.float64(82.47370530663365), np.float64(82.3849536043552), np.float64(81.5663825454553), np.float64(80.03844610259542), np.float64(82.02628961885766), np.float64(82.33772391566869), np.float64(82.2170047027779), np.float64(80.531417142526), np.float64(80.56261521406658), np.float64(80.58970401932976), np.float64(80.01767028035408), np.float64(79.35192917794247), np.float64(80.11547883493225), np.float64(80.72591523101853), np.float64(79.66702396568009), np.float64(79.89136559177184), np.float64(81.25972462939419), np.float64(80.48182366799112), np.float64(79.9485444928026), np.float64(102.69618096678234), np.float64(76.99422084608337), np.float64(75.94420430235243), np.float64(76.86444675366744), np.float64(77.05260658949702), np.float64(76.2339855570034), np.float64(76.82679168013284), np.float64(77.66684689482635), np.float64(77.37706813330196), np.float64(77.03719464663462), np.float64(77.13999511297745), np.float64(77.38868233755042), np.float64(77.56694893580256), np.float64(77.19441040988397), np.float64(77.05874437104109), np.float64(78.36570755210687), np.float64(78.4302366034262), np.float64(77.71206247721868), np.float64(78.44503587184383), np.float64(79.33688628442228), np.float64(101.98428367299621), np.float64(77.12713446507674), np.float64(77.76184367607664), np.float64(77.85631030895246), np.float64(77.3179089870875), np.float64(76.79742277020638), np.float64(78.00161730736242), np.float64(77.69483322166919), np.float64(77.32557335699991), np.float64(77.11305582673211), np.float64(77.08651290000601), np.float64(77.33414498101367), np.float64(76.77198780163708), np.float64(76.56779108018956), np.float64(76.62078753912155), np.float64(77.69133569095548)]"
